sample	strainID	genus	species	count
HPevo2-d5	HAMBI-1287	Citrobacter	koseri	1485
HPevo2-d5	HAMBI-1292	Morganella	morganii	843
HPevo2-d5	HAMBI-1299	Kluyvera	intermedia	184
HPevo2-d5	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo2-d5	HAMBI-1896	Sphingobacterium	spiritivorum	32
HPevo2-d5	HAMBI-1923	Myroides	odoratus	1154
HPevo2-d5	HAMBI-1972	Aeromonas	caviae	4
HPevo2-d5	HAMBI-1977	Pseudomonas	chlororaphis	2184
HPevo2-d5	HAMBI-1988	Chitinophaga	sancti	0
HPevo2-d5	HAMBI-2159	Paraburkholderia	caryophylli	2
HPevo2-d5	HAMBI-2160	Bordetella	avium	4
HPevo2-d5	HAMBI-2164	Cupriavidus	necator	0
HPevo2-d5	HAMBI-2443	Paracoccus	denitrificans	0
HPevo2-d5	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo2-d5	HAMBI-2659	Stenotrophomonas	maltophilia	3448
HPevo2-d5	HAMBI-2792	Moraxella	canis	0
HPevo2-d5	HAMBI-3031	Niabella	yanshanensis	0
HPevo2-d5	HAMBI-3237	Microvirga	lotononidis	1
HPevo2-d61	HAMBI-0006	Pseudomonas	putida	0
HPevo2-d61	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo2-d61	HAMBI-0105	Agrobacterium	tumefaciens	1
HPevo2-d61	HAMBI-0262	Brevundimonas	bullata	0
HPevo2-d61	HAMBI-0403	Comamonas	testosteroni	31
HPevo2-d61	HAMBI-1279	Hafnia	alvei	0
HPevo2-d61	HAMBI-1287	Citrobacter	koseri	1309
HPevo2-d61	HAMBI-1292	Morganella	morganii	135445
HPevo2-d61	HAMBI-1299	Kluyvera	intermedia	0
HPevo2-d61	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo2-d61	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPevo2-d61	HAMBI-1923	Myroides	odoratus	19
HPevo2-d61	HAMBI-1972	Aeromonas	caviae	108
HPevo2-d61	HAMBI-1977	Pseudomonas	chlororaphis	27698
HPevo2-d61	HAMBI-1988	Chitinophaga	sancti	0
HPevo2-d61	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo2-d61	HAMBI-2160	Bordetella	avium	0
HPevo2-d61	HAMBI-2164	Cupriavidus	necator	0
HPevo2-d61	HAMBI-2443	Paracoccus	denitrificans	0
HPevo2-d61	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo2-d61	HAMBI-2659	Stenotrophomonas	maltophilia	7465
HPevo2-d61	HAMBI-2792	Moraxella	canis	0
HPevo2-d61	HAMBI-3031	Niabella	yanshanensis	0
HPevo2-d61	HAMBI-3237	Microvirga	lotononidis	0
HPevo2-d9	HAMBI-0006	Pseudomonas	putida	23
HPevo2-d9	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo2-d9	HAMBI-0105	Agrobacterium	tumefaciens	190
HPevo2-d9	HAMBI-0262	Brevundimonas	bullata	0
HPevo2-d9	HAMBI-0403	Comamonas	testosteroni	865
HPevo2-d9	HAMBI-1279	Hafnia	alvei	3574
HPevo2-d9	HAMBI-1287	Citrobacter	koseri	5916
HPevo2-d9	HAMBI-1292	Morganella	morganii	12536
HPevo2-d9	HAMBI-1299	Kluyvera	intermedia	253
HPevo2-d9	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo2-d9	HAMBI-1896	Sphingobacterium	spiritivorum	5
HPevo2-d9	HAMBI-1923	Myroides	odoratus	1124
HPevo2-d9	HAMBI-1972	Aeromonas	caviae	12
HPevo2-d9	HAMBI-1977	Pseudomonas	chlororaphis	11256
HPevo2-d9	HAMBI-1988	Chitinophaga	sancti	0
HPevo2-d9	HAMBI-2159	Paraburkholderia	caryophylli	1
HPevo2-d9	HAMBI-2160	Bordetella	avium	0
HPevo2-d9	HAMBI-2164	Cupriavidus	necator	0
HPevo2-d9	HAMBI-2443	Paracoccus	denitrificans	0
HPevo2-d9	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo2-d9	HAMBI-2659	Stenotrophomonas	maltophilia	6165
HPevo2-d9	HAMBI-2792	Moraxella	canis	0
HPevo2-d9	HAMBI-3031	Niabella	yanshanensis	0
HPevo2-d9	HAMBI-3237	Microvirga	lotononidis	0
HPevo3-d13	HAMBI-0006	Pseudomonas	putida	0
HPevo3-d13	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo3-d13	HAMBI-0105	Agrobacterium	tumefaciens	3
HPevo3-d13	HAMBI-0262	Brevundimonas	bullata	0
HPevo3-d13	HAMBI-0403	Comamonas	testosteroni	93
HPevo3-d13	HAMBI-1279	Hafnia	alvei	125
HPevo3-d13	HAMBI-1287	Citrobacter	koseri	1343
HPevo3-d13	HAMBI-1292	Morganella	morganii	5160
HPevo3-d13	HAMBI-1299	Kluyvera	intermedia	1
HPevo3-d13	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo3-d13	HAMBI-1896	Sphingobacterium	spiritivorum	1
HPevo3-d13	HAMBI-1923	Myroides	odoratus	151
HPevo3-d13	HAMBI-1972	Aeromonas	caviae	36
HPevo3-d13	HAMBI-1977	Pseudomonas	chlororaphis	3308
HPevo3-d13	HAMBI-1988	Chitinophaga	sancti	0
HPevo3-d13	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo3-d13	HAMBI-2160	Bordetella	avium	0
HPevo3-d13	HAMBI-2164	Cupriavidus	necator	0
HPevo3-d13	HAMBI-2443	Paracoccus	denitrificans	0
HPevo3-d13	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo3-d13	HAMBI-2659	Stenotrophomonas	maltophilia	2445
HPevo3-d13	HAMBI-2792	Moraxella	canis	0
HPevo3-d13	HAMBI-3031	Niabella	yanshanensis	0
HPevo3-d13	HAMBI-3237	Microvirga	lotononidis	0
HPevo3-d17	HAMBI-0006	Pseudomonas	putida	0
HPevo3-d17	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo3-d17	HAMBI-0105	Agrobacterium	tumefaciens	1
HPevo3-d17	HAMBI-0262	Brevundimonas	bullata	0
HPevo3-d17	HAMBI-0403	Comamonas	testosteroni	2021
HPevo3-d17	HAMBI-1279	Hafnia	alvei	1
HPevo3-d17	HAMBI-1287	Citrobacter	koseri	1246
HPevo3-d17	HAMBI-1292	Morganella	morganii	63463
HPevo3-d17	HAMBI-1299	Kluyvera	intermedia	0
HPevo3-d17	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo3-d17	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPevo3-d17	HAMBI-1923	Myroides	odoratus	12835
HPevo3-d17	HAMBI-1972	Aeromonas	caviae	3733
HPevo3-d17	HAMBI-1977	Pseudomonas	chlororaphis	32834
HPevo3-d17	HAMBI-1988	Chitinophaga	sancti	0
HPevo3-d17	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo3-d17	HAMBI-2160	Bordetella	avium	0
HPevo3-d17	HAMBI-2164	Cupriavidus	necator	0
HPevo3-d17	HAMBI-2443	Paracoccus	denitrificans	0
HPevo3-d17	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo3-d17	HAMBI-2659	Stenotrophomonas	maltophilia	37057
HPevo3-d17	HAMBI-2792	Moraxella	canis	0
HPevo3-d17	HAMBI-3031	Niabella	yanshanensis	0
HPevo3-d17	HAMBI-3237	Microvirga	lotononidis	0
HPevo3-d21	HAMBI-0006	Pseudomonas	putida	1
HPevo3-d21	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo3-d21	HAMBI-0105	Agrobacterium	tumefaciens	3
HPevo3-d21	HAMBI-0262	Brevundimonas	bullata	0
HPevo3-d21	HAMBI-0403	Comamonas	testosteroni	177
HPevo3-d21	HAMBI-1279	Hafnia	alvei	1
HPevo3-d21	HAMBI-1287	Citrobacter	koseri	139
HPevo3-d21	HAMBI-1292	Morganella	morganii	5401
HPevo3-d21	HAMBI-1299	Kluyvera	intermedia	0
HPevo3-d21	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo3-d21	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPevo3-d21	HAMBI-1923	Myroides	odoratus	667
HPevo3-d21	HAMBI-1972	Aeromonas	caviae	59
HPevo3-d21	HAMBI-1977	Pseudomonas	chlororaphis	2782
HPevo3-d21	HAMBI-1988	Chitinophaga	sancti	0
HPevo3-d21	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo3-d21	HAMBI-2160	Bordetella	avium	0
HPevo3-d21	HAMBI-2164	Cupriavidus	necator	0
HPevo3-d21	HAMBI-2443	Paracoccus	denitrificans	0
HPevo3-d21	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo3-d21	HAMBI-2659	Stenotrophomonas	maltophilia	2862
HPevo3-d21	HAMBI-2792	Moraxella	canis	0
HPevo3-d21	HAMBI-3031	Niabella	yanshanensis	0
HPevo3-d21	HAMBI-3237	Microvirga	lotononidis	0
HPevo3-d29	HAMBI-0006	Pseudomonas	putida	172
HPevo3-d29	HAMBI-0097	Acinetobacter	lwoffii	1
HPevo3-d29	HAMBI-0105	Agrobacterium	tumefaciens	631
HPevo3-d29	HAMBI-0262	Brevundimonas	bullata	0
HPevo3-d29	HAMBI-0403	Comamonas	testosteroni	3780
HPevo3-d29	HAMBI-1279	Hafnia	alvei	52
HPevo3-d29	HAMBI-1287	Citrobacter	koseri	1531
HPevo3-d29	HAMBI-1292	Morganella	morganii	20730
HPevo3-d29	HAMBI-1299	Kluyvera	intermedia	4
HPevo3-d29	HAMBI-1842	Sphingobium	yanoikuyae	1
HPevo3-d29	HAMBI-1896	Sphingobacterium	spiritivorum	3
HPevo3-d29	HAMBI-1923	Myroides	odoratus	4582
HPevo3-d29	HAMBI-1972	Aeromonas	caviae	851
HPevo3-d29	HAMBI-1977	Pseudomonas	chlororaphis	16286
HPevo3-d29	HAMBI-1988	Chitinophaga	sancti	0
HPevo3-d29	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo3-d29	HAMBI-2160	Bordetella	avium	41
HPevo3-d29	HAMBI-2164	Cupriavidus	necator	0
HPevo3-d29	HAMBI-2443	Paracoccus	denitrificans	0
HPevo3-d29	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo3-d29	HAMBI-2659	Stenotrophomonas	maltophilia	22662
HPevo3-d29	HAMBI-2792	Moraxella	canis	0
HPevo3-d29	HAMBI-3031	Niabella	yanshanensis	0
HPevo3-d29	HAMBI-3237	Microvirga	lotononidis	0
HPevo3-d45	HAMBI-0006	Pseudomonas	putida	0
HPevo3-d45	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo3-d45	HAMBI-0105	Agrobacterium	tumefaciens	0
HPevo3-d45	HAMBI-0262	Brevundimonas	bullata	0
HPevo3-d45	HAMBI-0403	Comamonas	testosteroni	2057
HPevo3-d45	HAMBI-1279	Hafnia	alvei	0
HPevo3-d45	HAMBI-1287	Citrobacter	koseri	1011
HPevo3-d45	HAMBI-1292	Morganella	morganii	15389
HPevo3-d45	HAMBI-1299	Kluyvera	intermedia	0
HPevo3-d45	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo3-d45	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPevo3-d45	HAMBI-1923	Myroides	odoratus	961
HPevo3-d45	HAMBI-1972	Aeromonas	caviae	4
HPevo3-d45	HAMBI-1977	Pseudomonas	chlororaphis	2094
HPevo3-d45	HAMBI-1988	Chitinophaga	sancti	0
HPevo3-d45	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo3-d45	HAMBI-2160	Bordetella	avium	0
HPevo3-d45	HAMBI-2164	Cupriavidus	necator	0
HPevo3-d45	HAMBI-2443	Paracoccus	denitrificans	0
HPevo3-d45	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo3-d45	HAMBI-2659	Stenotrophomonas	maltophilia	7865
HPevo3-d45	HAMBI-2792	Moraxella	canis	0
HPevo3-d45	HAMBI-3031	Niabella	yanshanensis	0
HPevo3-d45	HAMBI-3237	Microvirga	lotononidis	0
HPevo3-d5	HAMBI-0006	Pseudomonas	putida	853
HPevo3-d5	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo3-d5	HAMBI-0105	Agrobacterium	tumefaciens	362
HPevo3-d5	HAMBI-0262	Brevundimonas	bullata	0
HPevo3-d5	HAMBI-0403	Comamonas	testosteroni	129
HPevo3-d5	HAMBI-1279	Hafnia	alvei	1087
HPevo3-d5	HAMBI-1287	Citrobacter	koseri	1369
HPevo3-d5	HAMBI-1292	Morganella	morganii	579
HPevo3-d5	HAMBI-1299	Kluyvera	intermedia	163
HPevo3-d5	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo3-d5	HAMBI-1896	Sphingobacterium	spiritivorum	46
HPevo3-d5	HAMBI-1923	Myroides	odoratus	915
HPevo3-d5	HAMBI-1972	Aeromonas	caviae	8
HPevo3-d5	HAMBI-1977	Pseudomonas	chlororaphis	1831
HPevo3-d5	HAMBI-1988	Chitinophaga	sancti	0
HPevo3-d5	HAMBI-2159	Paraburkholderia	caryophylli	1
HPevo3-d5	HAMBI-2160	Bordetella	avium	7
HPevo3-d5	HAMBI-2164	Cupriavidus	necator	0
HPevo3-d5	HAMBI-2443	Paracoccus	denitrificans	0
HPevo3-d5	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo3-d5	HAMBI-2659	Stenotrophomonas	maltophilia	2706
HPevo3-d5	HAMBI-2792	Moraxella	canis	0
HPevo3-d5	HAMBI-3031	Niabella	yanshanensis	0
HPevo3-d5	HAMBI-3237	Microvirga	lotononidis	0
HPevo3-d61	HAMBI-0006	Pseudomonas	putida	0
HPevo3-d61	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo3-d61	HAMBI-0105	Agrobacterium	tumefaciens	0
HPevo3-d61	HAMBI-0262	Brevundimonas	bullata	1
HPevo3-d61	HAMBI-0403	Comamonas	testosteroni	3669
HPevo3-d61	HAMBI-1279	Hafnia	alvei	1
HPevo3-d61	HAMBI-1287	Citrobacter	koseri	6114
HPevo3-d61	HAMBI-1292	Morganella	morganii	262497
HPevo3-d61	HAMBI-1299	Kluyvera	intermedia	0
HPevo3-d61	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo3-d61	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPevo3-d61	HAMBI-1923	Myroides	odoratus	8281
HPevo3-d61	HAMBI-1972	Aeromonas	caviae	230
HPevo3-d61	HAMBI-1977	Pseudomonas	chlororaphis	75408
HPevo3-d61	HAMBI-1988	Chitinophaga	sancti	0
HPevo3-d61	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo3-d61	HAMBI-2160	Bordetella	avium	0
HPevo3-d61	HAMBI-2164	Cupriavidus	necator	0
HPevo3-d61	HAMBI-2443	Paracoccus	denitrificans	0
HPevo3-d61	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo3-d61	HAMBI-2659	Stenotrophomonas	maltophilia	50487
HPevo3-d61	HAMBI-2792	Moraxella	canis	0
HPevo3-d61	HAMBI-3031	Niabella	yanshanensis	0
HPevo3-d61	HAMBI-3237	Microvirga	lotononidis	0
HPevo3-d9	HAMBI-0006	Pseudomonas	putida	19
HPevo3-d9	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo3-d9	HAMBI-0105	Agrobacterium	tumefaciens	475
HPevo3-d9	HAMBI-0262	Brevundimonas	bullata	0
HPevo3-d9	HAMBI-0403	Comamonas	testosteroni	1530
HPevo3-d9	HAMBI-1279	Hafnia	alvei	6898
HPevo3-d9	HAMBI-1287	Citrobacter	koseri	13514
HPevo3-d9	HAMBI-1292	Morganella	morganii	26047
HPevo3-d9	HAMBI-1299	Kluyvera	intermedia	461
HPevo3-d9	HAMBI-1842	Sphingobium	yanoikuyae	1
HPevo3-d9	HAMBI-1896	Sphingobacterium	spiritivorum	19
HPevo3-d9	HAMBI-1923	Myroides	odoratus	1973
HPevo3-d9	HAMBI-1972	Aeromonas	caviae	18
HPevo3-d9	HAMBI-1977	Pseudomonas	chlororaphis	24873
HPevo3-d9	HAMBI-1988	Chitinophaga	sancti	0
HPevo3-d9	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo3-d9	HAMBI-2160	Bordetella	avium	0
HPevo3-d9	HAMBI-2164	Cupriavidus	necator	0
HPevo3-d9	HAMBI-2443	Paracoccus	denitrificans	0
HPevo3-d9	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo3-d9	HAMBI-2659	Stenotrophomonas	maltophilia	14002
HPevo3-d9	HAMBI-2792	Moraxella	canis	0
HPevo3-d9	HAMBI-3031	Niabella	yanshanensis	0
HPevo3-d9	HAMBI-3237	Microvirga	lotononidis	0
HPevo4-d13	HAMBI-0006	Pseudomonas	putida	1
HPevo4-d13	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo4-d13	HAMBI-0105	Agrobacterium	tumefaciens	11
HPevo4-d13	HAMBI-0262	Brevundimonas	bullata	0
HPevo4-d13	HAMBI-0403	Comamonas	testosteroni	159
HPevo4-d13	HAMBI-1279	Hafnia	alvei	121
HPevo4-d13	HAMBI-1287	Citrobacter	koseri	1549
HPevo4-d13	HAMBI-1292	Morganella	morganii	6486
HPevo4-d13	HAMBI-1299	Kluyvera	intermedia	3
HPevo4-d13	HAMBI-1842	Sphingobium	yanoikuyae	1
HPevo4-d13	HAMBI-1896	Sphingobacterium	spiritivorum	3
HPevo4-d13	HAMBI-1923	Myroides	odoratus	397
HPevo4-d13	HAMBI-1972	Aeromonas	caviae	12
HPevo4-d13	HAMBI-1977	Pseudomonas	chlororaphis	3902
HPevo4-d13	HAMBI-1988	Chitinophaga	sancti	0
HPevo4-d13	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo4-d13	HAMBI-2160	Bordetella	avium	0
HPevo4-d13	HAMBI-2164	Cupriavidus	necator	0
HPevo4-d13	HAMBI-2443	Paracoccus	denitrificans	0
HPevo4-d13	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo4-d13	HAMBI-2659	Stenotrophomonas	maltophilia	3605
HPevo4-d13	HAMBI-2792	Moraxella	canis	0
HPevo4-d13	HAMBI-3031	Niabella	yanshanensis	0
HPevo4-d13	HAMBI-3237	Microvirga	lotononidis	0
HPevo4-d17	HAMBI-0006	Pseudomonas	putida	0
HPevo4-d17	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo4-d17	HAMBI-0105	Agrobacterium	tumefaciens	0
HPevo4-d17	HAMBI-0262	Brevundimonas	bullata	0
HPevo4-d17	HAMBI-0403	Comamonas	testosteroni	4422
HPevo4-d17	HAMBI-1279	Hafnia	alvei	0
HPevo4-d17	HAMBI-1287	Citrobacter	koseri	702
HPevo4-d17	HAMBI-1292	Morganella	morganii	22467
HPevo4-d17	HAMBI-1299	Kluyvera	intermedia	0
HPevo4-d17	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo4-d17	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPevo4-d17	HAMBI-1923	Myroides	odoratus	4764
HPevo4-d17	HAMBI-1972	Aeromonas	caviae	2946
HPevo4-d17	HAMBI-1977	Pseudomonas	chlororaphis	27263
HPevo4-d17	HAMBI-1988	Chitinophaga	sancti	0
HPevo4-d17	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo4-d17	HAMBI-2160	Bordetella	avium	0
HPevo4-d17	HAMBI-2164	Cupriavidus	necator	0
HPevo4-d17	HAMBI-2443	Paracoccus	denitrificans	0
HPevo4-d17	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo4-d17	HAMBI-2659	Stenotrophomonas	maltophilia	36165
HPevo4-d17	HAMBI-2792	Moraxella	canis	0
HPevo4-d17	HAMBI-3031	Niabella	yanshanensis	0
HPevo4-d17	HAMBI-3237	Microvirga	lotononidis	0
HPevo4-d21	HAMBI-0006	Pseudomonas	putida	0
HPevo4-d21	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo4-d21	HAMBI-0105	Agrobacterium	tumefaciens	1
HPevo4-d21	HAMBI-0262	Brevundimonas	bullata	0
HPevo4-d21	HAMBI-0403	Comamonas	testosteroni	243
HPevo4-d21	HAMBI-1279	Hafnia	alvei	3
HPevo4-d21	HAMBI-1287	Citrobacter	koseri	241
HPevo4-d21	HAMBI-1292	Morganella	morganii	7117
HPevo4-d21	HAMBI-1299	Kluyvera	intermedia	0
HPevo4-d21	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo4-d21	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPevo4-d21	HAMBI-1923	Myroides	odoratus	1387
HPevo4-d21	HAMBI-1972	Aeromonas	caviae	301
HPevo4-d21	HAMBI-1977	Pseudomonas	chlororaphis	3556
HPevo4-d21	HAMBI-1988	Chitinophaga	sancti	0
HPevo4-d21	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo4-d21	HAMBI-2160	Bordetella	avium	0
HPevo4-d21	HAMBI-2164	Cupriavidus	necator	0
HPevo4-d21	HAMBI-2443	Paracoccus	denitrificans	0
HPevo4-d21	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo4-d21	HAMBI-2659	Stenotrophomonas	maltophilia	4714
HPevo4-d21	HAMBI-2792	Moraxella	canis	0
HPevo4-d21	HAMBI-3031	Niabella	yanshanensis	0
HPevo4-d21	HAMBI-3237	Microvirga	lotononidis	0
HPevo4-d29	HAMBI-0006	Pseudomonas	putida	69
HPevo4-d29	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo4-d29	HAMBI-0105	Agrobacterium	tumefaciens	373
HPevo4-d29	HAMBI-0262	Brevundimonas	bullata	0
HPevo4-d29	HAMBI-0403	Comamonas	testosteroni	1526
HPevo4-d29	HAMBI-1279	Hafnia	alvei	25
HPevo4-d29	HAMBI-1287	Citrobacter	koseri	1002
HPevo4-d29	HAMBI-1292	Morganella	morganii	14286
HPevo4-d29	HAMBI-1299	Kluyvera	intermedia	7
HPevo4-d29	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo4-d29	HAMBI-1896	Sphingobacterium	spiritivorum	4
HPevo4-d29	HAMBI-1923	Myroides	odoratus	2886
HPevo4-d29	HAMBI-1972	Aeromonas	caviae	736
HPevo4-d29	HAMBI-1977	Pseudomonas	chlororaphis	10010
HPevo4-d29	HAMBI-1988	Chitinophaga	sancti	0
HPevo4-d29	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo4-d29	HAMBI-2160	Bordetella	avium	16
HPevo4-d29	HAMBI-2164	Cupriavidus	necator	0
HPevo4-d29	HAMBI-2443	Paracoccus	denitrificans	0
HPevo4-d29	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo4-d29	HAMBI-2659	Stenotrophomonas	maltophilia	14284
HPevo4-d29	HAMBI-2792	Moraxella	canis	0
HPevo4-d29	HAMBI-3031	Niabella	yanshanensis	0
HPevo4-d29	HAMBI-3237	Microvirga	lotononidis	0
HPevo4-d45	HAMBI-0006	Pseudomonas	putida	0
HPevo4-d45	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo4-d45	HAMBI-0105	Agrobacterium	tumefaciens	0
HPevo4-d45	HAMBI-0262	Brevundimonas	bullata	0
HPevo4-d45	HAMBI-0403	Comamonas	testosteroni	1012
HPevo4-d45	HAMBI-1279	Hafnia	alvei	0
HPevo4-d45	HAMBI-1287	Citrobacter	koseri	875
HPevo4-d45	HAMBI-1292	Morganella	morganii	14008
HPevo4-d45	HAMBI-1299	Kluyvera	intermedia	0
HPevo4-d45	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo4-d45	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPevo4-d45	HAMBI-1923	Myroides	odoratus	1176
HPevo4-d45	HAMBI-1972	Aeromonas	caviae	2
HPevo4-d45	HAMBI-1977	Pseudomonas	chlororaphis	2352
HPevo4-d45	HAMBI-1988	Chitinophaga	sancti	0
HPevo4-d45	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo4-d45	HAMBI-2160	Bordetella	avium	0
HPevo4-d45	HAMBI-2164	Cupriavidus	necator	0
HPevo4-d45	HAMBI-2443	Paracoccus	denitrificans	0
HPevo4-d45	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo4-d45	HAMBI-2659	Stenotrophomonas	maltophilia	5955
HPevo4-d45	HAMBI-2792	Moraxella	canis	0
HPevo4-d45	HAMBI-3031	Niabella	yanshanensis	0
HPevo4-d45	HAMBI-3237	Microvirga	lotononidis	0
HPevo4-d5	HAMBI-0006	Pseudomonas	putida	271
HPevo4-d5	HAMBI-0097	Acinetobacter	lwoffii	0
HPevo4-d5	HAMBI-0105	Agrobacterium	tumefaciens	419
HPevo4-d5	HAMBI-0262	Brevundimonas	bullata	0
HPevo4-d5	HAMBI-0403	Comamonas	testosteroni	100
HPevo4-d5	HAMBI-1279	Hafnia	alvei	921
HPevo4-d5	HAMBI-1287	Citrobacter	koseri	1455
HPevo4-d5	HAMBI-1292	Morganella	morganii	599
HPevo4-d5	HAMBI-1299	Kluyvera	intermedia	95
HPevo4-d5	HAMBI-1842	Sphingobium	yanoikuyae	0
HPevo4-d5	HAMBI-1896	Sphingobacterium	spiritivorum	78
HPevo4-d5	HAMBI-1923	Myroides	odoratus	947
HPevo4-d5	HAMBI-1972	Aeromonas	caviae	3
HPevo4-d5	HAMBI-1977	Pseudomonas	chlororaphis	1884
HPevo4-d5	HAMBI-1988	Chitinophaga	sancti	0
HPevo4-d5	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo4-d5	HAMBI-2160	Bordetella	avium	6
HPevo4-d5	HAMBI-2164	Cupriavidus	necator	0
HPevo4-d5	HAMBI-2443	Paracoccus	denitrificans	0
HPevo4-d5	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo4-d5	HAMBI-2659	Stenotrophomonas	maltophilia	3289
HPevo4-d5	HAMBI-2792	Moraxella	canis	0
HPevo4-d5	HAMBI-3031	Niabella	yanshanensis	0
HPevo4-d5	HAMBI-3237	Microvirga	lotononidis	0
HPevo4-d61	HAMBI-0006	Pseudomonas	putida	1
HPevo4-d61	HAMBI-0097	Acinetobacter	lwoffii	1
HPevo4-d61	HAMBI-0105	Agrobacterium	tumefaciens	0
HPevo4-d61	HAMBI-0262	Brevundimonas	bullata	0
HPevo4-d61	HAMBI-0403	Comamonas	testosteroni	247
HPevo4-d61	HAMBI-1279	Hafnia	alvei	0
HPevo4-d61	HAMBI-1287	Citrobacter	koseri	915
HPevo4-d61	HAMBI-1292	Morganella	morganii	98630
HPevo4-d61	HAMBI-1299	Kluyvera	intermedia	0
HPevo4-d61	HAMBI-1842	Sphingobium	yanoikuyae	4
HPevo4-d61	HAMBI-1896	Sphingobacterium	spiritivorum	0
HPevo4-d61	HAMBI-1923	Myroides	odoratus	6651
HPevo4-d61	HAMBI-1972	Aeromonas	caviae	20
HPevo4-d61	HAMBI-1977	Pseudomonas	chlororaphis	20367
HPevo4-d61	HAMBI-1988	Chitinophaga	sancti	0
HPevo4-d61	HAMBI-2159	Paraburkholderia	caryophylli	0
HPevo4-d61	HAMBI-2160	Bordetella	avium	0
HPevo4-d61	HAMBI-2164	Cupriavidus	necator	0
HPevo4-d61	HAMBI-2443	Paracoccus	denitrificans	0
HPevo4-d61	HAMBI-2494	Paraburkholderia	kururiensis	0
HPevo4-d61	HAMBI-2659	Stenotrophomonas	maltophilia	12789
HPevo4-d61	HAMBI-2792	Moraxella	canis	0
HPevo4-d61	HAMBI-3031	Niabella	yanshanensis	0
HPevo4-d61	HAMBI-3237	Microvirga	lotononidis	0
HPevo4-d9	HAMBI-0006	Pseudomonas	putida	17
HPevo4-d9	HAMBI-0097	Acinetobacter	lwoffii	2
HPevo4-d9	HAMBI-0105	Agrobacterium	tumefaciens	553
